,speech,label
2149,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_shack_happy.wav,happy
2150,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_shall_happy.wav,happy
2151,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_shawl_happy.wav,happy
2152,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_sheep_happy.wav,happy
2153,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_shirt_happy.wav,happy
2154,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_should_happy.wav,happy
2155,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_shout_happy.wav,happy
2156,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_size_happy.wav,happy
2157,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_soap_happy.wav,happy
2158,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_soup_happy.wav,happy
2159,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_sour_happy.wav,happy
2160,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_south_happy.wav,happy
2161,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_sub_happy.wav,happy
2162,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_such_happy.wav,happy
2163,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_sure_happy.wav,happy
2164,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_take_happy.wav,happy
2165,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_talk_happy.wav,happy
2166,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_tape_happy.wav,happy
2167,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_team_happy.wav,happy
2168,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_tell_happy.wav,happy
2169,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_thin_happy.wav,happy
2170,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_third_happy.wav,happy
2171,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_thought_happy.wav,happy
2172,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_thumb_happy.wav,happy
2173,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_time_happy.wav,happy
2174,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_tip_happy.wav,happy
2175,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_tire_happy.wav,happy
2176,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_ton_happy.wav,happy
2177,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_tool_happy.wav,happy
2178,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_tough_happy.wav,happy
2179,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_turn_happy.wav,happy
2180,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_vine_happy.wav,happy
2181,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_voice_happy.wav,happy
2182,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_void_happy.wav,happy
2183,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_vote_happy.wav,happy
2184,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_wag_happy.wav,happy
2185,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_walk_happy.wav,happy
2186,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_wash_happy.wav,happy
2187,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_week_happy.wav,happy
2188,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_wheat_happy.wav,happy
2189,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_when_happy.wav,happy
2190,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_which_happy.wav,happy
2191,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_whip_happy.wav,happy
2192,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_white_happy.wav,happy
2193,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_wife_happy.wav,happy
2194,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_wire_happy.wav,happy
2195,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_witch_happy.wav,happy
2196,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_yearn_happy.wav,happy
2197,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_yes_happy.wav,happy
2198,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_young_happy.wav,happy
2199,./dataset\TESS Toronto emotional speech set data\YAF_happy\YAF_youth_happy.wav,happy
2200,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_back_neutral.wav,neutral
2201,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_bar_neutral.wav,neutral
2202,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_base_neutral.wav,neutral
2203,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_bath_neutral.wav,neutral
2204,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_bean_neutral.wav,neutral
2205,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_beg_neutral.wav,neutral
2206,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_bite_neutral.wav,neutral
2207,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_boat_neutral.wav,neutral
2208,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_bone_neutral.wav,neutral
2209,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_book_neutral.wav,neutral
2210,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_bought_neutral.wav,neutral
2211,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_burn_neutral.wav,neutral
2212,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_cab_neutral.wav,neutral
2213,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_calm_neutral.wav,neutral
2214,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_came_neutral.wav,neutral
2215,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_cause_neutral.wav,neutral
2216,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_chain_neutral.wav,neutral
2217,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_chair_neutral.wav,neutral
2218,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_chalk_neutral.wav,neutral
2219,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_chat_neutral.wav,neutral
2220,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_check_neutral.wav,neutral
2221,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_cheek_neutral.wav,neutral
2222,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_chief_neutral.wav,neutral
2223,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_choice_neutral.wav,neutral
2224,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_cool_neutral.wav,neutral
2225,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_dab_neutral.wav,neutral
2226,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_date_neutral.wav,neutral
2227,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_dead_neutral.wav,neutral
2228,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_death_neutral.wav,neutral
2229,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_deep_neutral.wav,neutral
2230,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_dime_neutral.wav,neutral
2231,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_dip_neutral.wav,neutral
2232,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_ditch_neutral.wav,neutral
2233,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_dodge_neutral.wav,neutral
2234,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_dog_neutral.wav,neutral
2235,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_doll_neutral.wav,neutral
2236,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_door_neutral.wav,neutral
2237,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_fail_neutral.wav,neutral
2238,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_fall_neutral.wav,neutral
2239,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_far_neutral.wav,neutral
2240,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_fat_neutral.wav,neutral
2241,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_fit_neutral.wav,neutral
2242,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_five_neutral.wav,neutral
2243,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_food_neutral.wav,neutral
2244,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_gap_neutral.wav,neutral
2245,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_gas_neutral.wav,neutral
2246,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_gaze_neutral.wav,neutral
2247,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_germ_neutral.wav,neutral
2248,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_get_neutral.wav,neutral
2249,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_gin_neutral.wav,neutral
2250,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_goal_neutral.wav,neutral
2251,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_good_neutral.wav,neutral
2252,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_goose_neutral.wav,neutral
2253,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_gun_neutral.wav,neutral
2254,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_half_neutral.wav,neutral
2255,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_hall_neutral.wav,neutral
2256,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_hash_neutral.wav,neutral
2257,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_hate_neutral.wav,neutral
2258,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_have_neutral.wav,neutral
2259,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_haze_neutral.wav,neutral
2260,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_hire_neutral.wav,neutral
2261,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_hit_neutral.wav,neutral
2262,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_hole_neutral.wav,neutral
2263,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_home_neutral.wav,neutral
2264,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_hurl_neutral.wav,neutral
2265,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_hush_neutral.wav,neutral
2266,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_jail_neutral.wav,neutral
2267,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_jar_neutral.wav,neutral
2268,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_join_neutral.wav,neutral
2269,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_judge_neutral.wav,neutral
2270,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_jug_neutral.wav,neutral
2271,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_juice_neutral.wav,neutral
2272,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_keen_neutral.wav,neutral
2273,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_keep_neutral.wav,neutral
2274,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_keg_neutral.wav,neutral
2275,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_kick_neutral.wav,neutral
2276,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_kill_neutral.wav,neutral
2277,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_king_neutral.wav,neutral
2278,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_kite_neutral.wav,neutral
2279,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_knock_neutral.wav,neutral
2280,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_late_neutral.wav,neutral
2281,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_laud_neutral.wav,neutral
2282,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_lean_neutral.wav,neutral
2283,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_learn_neutral.wav,neutral
2284,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_lease_neutral.wav,neutral
2285,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_lid_neutral.wav,neutral
2286,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_life_neutral.wav,neutral
2287,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_limb_neutral.wav,neutral
2288,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_live_neutral.wav,neutral
2289,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_loaf_neutral.wav,neutral
2290,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_long_neutral.wav,neutral
2291,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_lore_neutral.wav,neutral
2292,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_lose_neutral.wav,neutral
2293,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_lot_neutral.wav,neutral
2294,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_love_neutral.wav,neutral
2295,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_luck_neutral.wav,neutral
2296,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_make_neutral.wav,neutral
2297,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_match_neutral.wav,neutral
2298,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_merge_neutral.wav,neutral
2299,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_mess_neutral.wav,neutral
2300,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_met_neutral.wav,neutral
2301,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_mill_neutral.wav,neutral
2302,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_mob_neutral.wav,neutral
2303,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_mode_neutral.wav,neutral
2304,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_mood_neutral.wav,neutral
2305,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_moon_neutral.wav,neutral
2306,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_mop_neutral.wav,neutral
2307,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_mouse_neutral.wav,neutral
2308,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_nag_neutral.wav,neutral
2309,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_name_neutral.wav,neutral
2310,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_near_neutral.wav,neutral
2311,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_neat_neutral.wav,neutral
2312,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_nice_neutral.wav,neutral
2313,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_note_neutral.wav,neutral
2314,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_numb_neutral.wav,neutral
2315,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_pad_neutral.wav,neutral
2316,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_page_neutral.wav,neutral
2317,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_pain_neutral.wav,neutral
2318,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_pass_neutral.wav,neutral
2319,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_pearl_neutral.wav,neutral
2320,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_peg_neutral.wav,neutral
2321,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_perch_neutral.wav,neutral
2322,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_phone_neutral.wav,neutral
2323,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_pick_neutral.wav,neutral
2324,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_pike_neutral.wav,neutral
2325,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_pole_neutral.wav,neutral
2326,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_pool_neutral.wav,neutral
2327,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_puff_neutral.wav,neutral
2328,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_rag_neutral.wav,neutral
2329,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_raid_neutral.wav,neutral
2330,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_rain_neutral.wav,neutral
2331,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_raise_neutral.wav,neutral
2332,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_rat_neutral.wav,neutral
2333,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_reach_neutral.wav,neutral
2334,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_read_neutral.wav,neutral
2335,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_red_neutral.wav,neutral
2336,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_ring_neutral.wav,neutral
2337,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_ripe_neutral.wav,neutral
2338,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_road_neutral.wav,neutral
2339,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_room_neutral.wav,neutral
2340,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_rose_neutral.wav,neutral
2341,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_rot_neutral.wav,neutral
2342,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_rough_neutral.wav,neutral
2343,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_rush_neutral.wav,neutral
2344,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_said_neutral.wav,neutral
2345,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_sail_neutral.wav,neutral
2346,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_search_neutral.wav,neutral
2347,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_seize_neutral.wav,neutral
2348,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_sell_neutral.wav,neutral
2349,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_shack_neutral.wav,neutral
2350,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_shall_neutral.wav,neutral
2351,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_shawl_neutral.wav,neutral
2352,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_sheep_neutral.wav,neutral
2353,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_shirt_neutral.wav,neutral
2354,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_should_neutral.wav,neutral
2355,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_shout_neutral.wav,neutral
2356,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_size_neutral.wav,neutral
2357,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_soap_neutral.wav,neutral
2358,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_soup_neutral.wav,neutral
2359,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_sour_neutral.wav,neutral
2360,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_south_neutral.wav,neutral
2361,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_sub_neutral.wav,neutral
2362,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_such_neutral.wav,neutral
2363,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_sure_neutral.wav,neutral
2364,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_take_neutral.wav,neutral
2365,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_talk_neutral.wav,neutral
2366,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_tape_neutral.wav,neutral
2367,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_team_neutral.wav,neutral
2368,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_tell_neutral.wav,neutral
2369,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_thin_neutral.wav,neutral
2370,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_third_neutral.wav,neutral
2371,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_thought_neutral.wav,neutral
2372,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_thumb_neutral.wav,neutral
2373,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_time_neutral.wav,neutral
2374,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_tip_neutral.wav,neutral
2375,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_tire_neutral.wav,neutral
2376,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_ton_neutral.wav,neutral
2377,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_tool_neutral.wav,neutral
2378,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_tough_neutral.wav,neutral
2379,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_turn_neutral.wav,neutral
2380,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_vine_neutral.wav,neutral
2381,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_voice_neutral.wav,neutral
2382,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_void_neutral.wav,neutral
2383,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_vote_neutral.wav,neutral
2384,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_wag_neutral.wav,neutral
2385,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_walk_neutral.wav,neutral
2386,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_wash_neutral.wav,neutral
2387,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_week_neutral.wav,neutral
2388,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_wheat_neutral.wav,neutral
2389,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_when_neutral.wav,neutral
2390,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_which_neutral.wav,neutral
2391,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_whip_neutral.wav,neutral
2392,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_white_neutral.wav,neutral
2393,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_wife_neutral.wav,neutral
2394,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_wire_neutral.wav,neutral
2395,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_witch_neutral.wav,neutral
2396,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_yearn_neutral.wav,neutral
2397,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_yes_neutral.wav,neutral
2398,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_young_neutral.wav,neutral
2399,./dataset\TESS Toronto emotional speech set data\YAF_neutral\YAF_youth_neutral.wav,neutral
2400,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_back_ps.wav,ps
2401,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_bar_ps.wav,ps
2402,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_base_ps.wav,ps
2403,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_bath_ps.wav,ps
2404,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_bean_ps.wav,ps
2405,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_beg_ps.wav,ps
2406,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_bite_ps.wav,ps
2407,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_boat_ps.wav,ps
2408,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_bone_ps.wav,ps
2409,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_book_ps.wav,ps
2410,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_bought_ps.wav,ps
2411,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_burn_ps.wav,ps
2412,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_cab_ps.wav,ps
2413,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_calm_ps.wav,ps
2414,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_came_ps.wav,ps
2415,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_cause_ps.wav,ps
2416,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_chain_ps.wav,ps
2417,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_chair_ps.wav,ps
2418,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_chalk_ps.wav,ps
2419,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_chat_ps.wav,ps
2420,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_check_ps.wav,ps
2421,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_cheek_ps.wav,ps
2422,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_chief_ps.wav,ps
2423,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_choice_ps.wav,ps
2424,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_cool_ps.wav,ps
2425,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_dab_ps.wav,ps
2426,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_date_ps.wav,ps
2427,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_dead_ps.wav,ps
2428,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_death_ps.wav,ps
2429,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_deep_ps.wav,ps
2430,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_dime_ps.wav,ps
2431,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_dip_ps.wav,ps
2432,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_ditch_ps.wav,ps
2433,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_dodge_ps.wav,ps
2434,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_dog_ps.wav,ps
2435,./dataset\TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_doll_ps.wav,ps
